訂單日期,產品ID,客戶ID,銷售價格,銷售數量,促銷活動,銷售渠道,地區
2023-11-03 14:55:51.550310064,P001,924,133.3892613884189,5,無,移動端,北京
2023-11-03 16:40:42.728545712,P004,504,99.50401083369532,5,折扣,線下,上海
2023-11-03 18:25:33.906781360,P004,706,109.23159444124761,2,滿減,線下,深圳
2023-11-03 20:10:25.085017004,P002,123,56.11877088006104,3,VIP,移動端,廣州
2023-11-03 21:55:16.263252652,P005,648,98.75224417397095,8,無,線下,北京
2023-11-03 23:40:07.441488300,P001,413,85.25211509375167,11,無,移動端,深圳
2023-11-04 01:24:58.619723948,P004,139,97.4483753133873,4,VIP,線下,北京
2023-11-04 03:09:49.797959592,P001,229,79.76633288012799,5,滿減,移動端,上海
2023-11-04 04:54:40.976195240,P002,274,74.35691512563481,4,滿減,線下,上海
2023-11-04 06:39:32.154430888,P002,439,38.70269444632717,3,折扣,線上,北京
2023-11-04 08:24:23.332666536,P005,562,104.43609369953404,3,折扣,線上,北京
2023-11-04 10:09:14.510902184,P005,910,81.00516349253121,5,VIP,移動端,上海
2023-11-04 11:54:05.689137828,P002,118,93.53578013330703,4,VIP,移動端,北京
2023-11-04 13:38:56.867373476,P004,714,99.94404708814547,5,滿減,線上,上海
2023-11-04 15:23:48.045609124,P001,995,73.31415167598752,5,滿減,移動端,北京
2023-11-04 17:08:39.223844772,P003,905,61.67103949241566,2,VIP,線下,廣州
2023-11-04 18:53:30.402080420,P005,483,67.3804096650622,1,VIP,線下,北京
2023-11-04 20:38:21.580316064,P003,395,81.92078902926518,1,無,線下,北京
2023-11-04 22:23:12.758551712,P004,703,109.16515617534512,1,無,線下,深圳
2023-11-05 00:08:03.936787360,P005,876,80.10705841198471,4,無,線下,廣州
2023-11-05 01:52:55.115023008,P003,460,143.66226578986556,7,無,線下,上海
2023-11-05 03:37:46.293258652,P004,835,125.67877589732878,2,無,線下,上海
2023-11-05 05:22:37.471494300,P001,693,108.18808986747844,2,VIP,移動端,杭州
2023-11-05 07:07:28.649729948,P004,935,77.606821950537,7,折扣,線上,廣州
2023-11-05 08:52:19.827965596,P005,78,124.07131655371087,1,VIP,線下,廣州
2023-11-05 10:37:11.006201244,P002,952,94.5498592219719,6,無,線下,北京
2023-11-05 12:22:02.184436888,P001,412,89.29661818152947,7,VIP,移動端,深圳
2023-11-05 14:06:53.362672536,P003,75,104.24936349373174,3,滿減,移動端,上海
2023-11-05 15:51:44.540908184,P005,295,105.79101841222524,5,VIP,線上,上海
2023-11-05 17:36:35.719143832,P002,793,104.33043177756717,7,VIP,線上,深圳
2023-11-05 19:21:26.897379476,P004,21,70.49749443110794,6,折扣,移動端,深圳
2023-11-05 21:06:18.075615124,P002,906,86.67515701435116,11,無,線下,廣州
2023-11-05 22:51:09.253850772,P005,171,115.99757392880211,4,無,線下,深圳
2023-11-06 00:36:00.432086420,P005,15,106.09282313755274,9,VIP,線下,深圳
2023-11-06 02:20:51.610322068,P002,211,81.14959969148536,9,VIP,線下,北京
2023-11-06 04:05:42.788557712,P004,560,60.320298258038655,7,無,線下,廣州
2023-11-06 05:50:33.966793360,P002,86,94.81709759979388,5,滿減,移動端,杭州
2023-11-06 07:35:25.145029008,P005,149,115.58814497064647,3,無,線上,杭州
2023-11-06 09:20:16.323264656,P005,700,145.1354211604945,4,滿減,線上,上海
2023-11-06 11:05:07.501500304,P003,372,63.04594584733511,6,VIP,移動端,深圳
2023-11-06 12:49:58.679735948,P003,480,80.40214681131211,4,VIP,線下,北京
2023-11-06 14:34:49.857971596,P001,818,90.26491096186558,4,滿減,移動端,深圳
2023-11-06 16:19:41.036207244,P005,151,133.89513348578754,7,無,線上,上海
2023-11-06 18:04:32.214442892,P003,141,89.21381623968077,2,VIP,線上,深圳
2023-11-06 19:49:23.392678536,P002,69,77.31683601569335,2,無,線上,杭州
2023-11-06 21:34:14.570914184,P004,260,102.57064386574093,5,VIP,線上,廣州
2023-11-06 23:19:05.749149832,P002,988,71.90722959918108,5,折扣,移動端,深圳
2023-11-07 01:03:56.927385480,P004,846,55.51225453284092,3,折扣,線下,杭州
2023-11-07 02:48:48.105621128,P003,968,62.14453385447698,4,折扣,線下,杭州
2023-11-07 04:33:39.283856772,P001,521,143.35104886056547,6,滿減,移動端,上海
2023-11-07 06:18:30.462092420,P002,633,109.60523054123655,4,無,線下,廣州
2023-11-07 08:03:21.640328068,P002,371,82.15520110905086,1,折扣,線下,上海
2023-11-07 09:48:12.818563716,P002,419,93.75265660469884,2,滿減,線下,北京
2023-11-07 11:33:03.996799360,P004,101,85.84297684237599,3,折扣,線下,廣州
2023-11-07 13:17:55.175035008,P003,661,96.30530878505613,9,VIP,線上,北京
2023-11-07 15:02:46.353270656,P002,954,85.84337656414652,3,折扣,線下,廣州
2023-11-07 16:47:37.531506304,P002,658,102.87112725694382,5,無,移動端,杭州
2023-11-07 18:32:28.709741952,P001,865,121.71995845763874,3,無,線上,北京
2023-11-07 20:17:19.887977596,P001,968,100.57760865001828,2,滿減,線上,廣州
2023-11-07 22:02:11.066213244,P003,243,75.55152911118404,5,無,移動端,廣州
2023-11-07 23:47:02.244448892,P003,753,67.75154218198263,6,折扣,線下,北京
2023-11-08 01:31:53.422684540,P005,512,45.472079396481476,4,VIP,線上,廣州
2023-11-08 03:16:44.600920184,P001,849,135.60338511095384,9,VIP,移動端,上海
2023-11-08 05:01:35.779155832,P005,555,121.56886479881717,10,滿減,移動端,上海
2023-11-08 06:46:26.957391480,P004,95,71.32341385959218,5,VIP,線下,北京
2023-11-08 08:31:18.135627128,P005,226,92.9538787650725,5,滿減,線下,杭州
2023-11-08 10:16:09.313862776,P002,518,84.07808814483917,3,滿減,移動端,深圳
2023-11-08 12:01:00.492098420,P005,214,138.56368028435293,6,滿減,線下,北京
2023-11-08 13:45:51.670334068,P003,718,64.50307089322678,6,無,移動端,北京
2023-11-08 15:30:42.848569716,P004,67,82.28952117637559,3,折扣,線下,北京
2023-11-08 17:15:34.026805364,P002,396,97.28680393587881,5,無,線下,北京
2023-11-08 19:00:25.205041012,P005,612,108.60386919095508,7,VIP,移動端,上海
2023-11-08 20:45:16.383276656,P004,12,97.39976930688263,6,無,移動端,北京
2023-11-08 22:30:07.561512304,P004,237,56.04477808361412,7,滿減,線下,杭州
2023-11-09 00:14:58.739747952,P002,834,93.72205413393898,3,無,移動端,深圳
2023-11-09 01:59:49.917983600,P005,770,75.69594455141687,7,無,線上,深圳
2023-11-09 03:44:41.096219244,P004,399,91.79053979752261,5,VIP,線下,杭州
2023-11-09 05:29:32.274454892,P004,407,108.68354073040653,8,折扣,線上,北京
2023-11-09 07:14:23.452690540,P001,925,56.51436889419305,8,滿減,線上,深圳
2023-11-09 08:59:14.630926188,P004,849,79.99443161500241,7,無,線上,上海
2023-11-09 10:44:05.809161836,P001,480,77.56440853987132,6,VIP,移動端,深圳
2023-11-09 12:28:56.987397480,P005,647,81.41330035320274,6,VIP,線下,杭州
2023-11-09 14:13:48.165633128,P005,222,118.5031416026311,6,滿減,線下,深圳
2023-11-09 15:58:39.343868776,P005,156,86.0952506048688,12,VIP,線上,杭州
2023-11-09 17:43:30.522104424,P003,654,88.3160545144089,5,折扣,移動端,北京
2023-11-09 19:28:21.700340068,P005,428,75.92010651603503,7,VIP,線下,深圳
2023-11-09 21:13:12.878575716,P004,158,105.74810863544843,4,無,線下,杭州
2023-11-09 22:58:04.056811364,P002,977,95.5559526175543,6,折扣,線下,上海
2023-11-10 00:42:55.235047012,P001,416,65.35400900525823,6,折扣,線上,上海
2023-11-10 02:27:46.413282660,P003,326,107.58055769564658,6,VIP,線上,廣州
2023-11-10 04:12:37.591518304,P005,371,101.30931921818922,2,滿減,線上,深圳
2023-11-10 05:57:28.769753952,P005,344,126.13650601205632,4,滿減,線上,北京
2023-11-10 07:42:19.947989600,P002,262,94.96450249807566,4,滿減,線上,廣州
2023-11-10 09:27:11.126225248,P002,283,109.53111637905246,2,無,線下,深圳
2023-11-10 11:12:02.304460896,P003,850,89.08635978723308,6,VIP,線上,上海
2023-11-10 12:56:53.482696540,P001,856,97.59469344898552,6,滿減,移動端,北京
2023-11-10 14:41:44.660932188,P005,229,106.47326070564225,2,無,線上,上海
2023-11-10 16:26:35.839167836,P003,888,90.73614938449808,5,折扣,線上,深圳
2023-11-10 18:11:27.017403484,P004,280,68.76087720189987,4,滿減,線上,北京
2023-11-10 19:56:18.195639128,P004,870,108.67267217635757,4,折扣,線下,北京
2023-11-10 21:41:09.373874776,P003,290,53.50842398625504,5,滿減,線下,廣州
2023-11-10 23:26:00.552110424,P005,680,74.59172753087485,8,VIP,移動端,北京
2023-11-11 01:10:51.730346072,P003,47,78.11461858470199,5,折扣,線下,深圳
2023-11-11 02:55:42.908581720,P005,975,99.27800930443384,5,VIP,線上,杭州
2023-11-11 04:40:34.086817364,P002,715,139.40431319353445,6,無,移動端,杭州
2023-11-11 06:25:25.265053012,P003,214,42.83417023549785,4,折扣,移動端,北京
2023-11-11 08:10:16.443288660,P005,758,87.30764679025724,8,無,移動端,杭州
2023-11-11 09:55:07.621524308,P003,24,46.82916280501836,4,滿減,線上,深圳
2023-11-11 11:39:58.799759952,P003,321,100.7905493477562,3,滿減,線下,廣州
2023-11-11 13:24:49.977995600,P005,274,106.79208961250076,9,滿減,線下,上海
2023-11-11 15:09:41.156231248,P005,556,139.7698935542813,6,無,線上,上海
2023-11-11 16:54:32.334466896,P001,844,103.01586902233635,1,滿減,線下,深圳
2023-11-11 18:39:23.512702544,P003,313,113.49056541245355,6,VIP,線上,廣州
2023-11-11 20:24:14.690938188,P004,363,114.59592703847647,6,無,線上,深圳
2023-11-11 22:09:05.869173836,P003,668,89.11879507487079,2,無,移動端,北京
2023-11-11 23:53:57.047409484,P003,1000,51.82078506415922,6,折扣,線下,廣州
2023-11-12 01:38:48.225645132,P005,380,106.87505745729527,6,滿減,移動端,杭州
2023-11-12 03:23:39.403880780,P003,711,50.157959657092725,3,折扣,線下,北京
2023-11-12 05:08:30.582116424,P003,919,132.38017681674108,5,無,線上,杭州
2023-11-12 06:53:21.760352072,P004,981,76.75875795926352,3,折扣,移動端,北京
2023-11-12 08:38:12.938587720,P005,674,116.89149175900687,9,VIP,線上,北京
2023-11-12 10:23:04.116823368,P003,907,87.99463914669002,6,滿減,線上,北京
2023-11-12 12:07:55.295059012,P002,470,106.7212696600248,5,無,移動端,北京
2023-11-12 13:52:46.473294660,P001,746,84.18697714669378,9,折扣,移動端,廣州
2023-11-12 15:37:37.651530308,P004,675,98.8738970497269,6,滿減,線下,廣州
2023-11-12 17:22:28.829765956,P003,116,80.26516094857669,5,VIP,線下,北京
2023-11-12 19:07:20.008001604,P002,605,109.811400461763,5,滿減,移動端,深圳
2023-11-12 20:52:11.186237248,P003,42,61.476734730335835,4,折扣,線下,北京
2023-11-12 22:37:02.364472896,P003,796,62.78770509842118,3,VIP,線上,北京
2023-11-13 00:21:53.542708544,P005,379,131.0706723331707,5,無,線上,深圳
2023-11-13 02:06:44.720944192,P005,722,106.36127975007227,3,VIP,線上,深圳
2023-11-13 03:51:35.899179836,P005,206,101.647290215056,7,滿減,線上,北京
2023-11-13 05:36:27.077415484,P002,466,141.62855956359454,5,無,線上,上海
2023-11-13 07:21:18.255651132,P003,732,93.30586203187887,4,滿減,線上,上海
2023-11-13 09:06:09.433886780,P001,280,133.0675804997245,8,無,線下,深圳
2023-11-13 10:51:00.612122428,P004,648,93.950416910831,3,VIP,移動端,北京
2023-11-13 12:35:51.790358072,P005,618,74.38123124809024,4,無,移動端,杭州
2023-11-13 14:20:42.968593720,P005,118,146.20100479427123,3,滿減,線下,杭州
2023-11-13 16:05:34.146829368,P003,237,99.81421693248171,7,折扣,線下,北京
2023-11-13 17:50:25.325065016,P003,309,77.57957937980872,3,折扣,線下,北京
2023-11-13 19:35:16.503300664,P002,456,94.54342519067899,9,折扣,移動端,北京
2023-11-13 21:20:07.681536308,P002,900,89.90741415005233,3,無,線下,杭州
2023-11-13 23:04:58.859771956,P005,475,96.58298070119085,3,折扣,線下,杭州
2023-11-14 00:49:50.038007604,P003,100,32.17842869432081,3,折扣,移動端,深圳
2023-11-14 02:34:41.216243252,P001,261,74.50496665763515,3,滿減,線下,廣州
2023-11-14 04:19:32.394478896,P004,993,112.03334424645666,6,VIP,線上,深圳
2023-11-14 06:04:23.572714544,P003,305,93.75861154452701,8,無,移動端,深圳
2023-11-14 07:49:14.750950192,P003,354,84.15084589777484,0,折扣,移動端,上海
2023-11-14 09:34:05.929185840,P002,286,66.33035844711414,3,滿減,移動端,深圳
2023-11-14 11:18:57.107421488,P004,328,146.19667489255258,7,無,線下,深圳
2023-11-14 13:03:48.285657132,P005,103,129.7632410929419,3,滿減,移動端,深圳
2023-11-14 14:48:39.463892780,P003,63,85.48458258655509,7,VIP,線上,深圳
2023-11-14 16:33:30.642128428,P005,687,71.90608286273348,2,折扣,線上,廣州
2023-11-14 18:18:21.820364076,P003,282,125.74010903549232,6,無,移動端,上海
2023-11-14 20:03:12.998599720,P005,441,149.5617612542232,4,無,線上,杭州
2023-11-14 21:48:04.176835368,P004,293,99.07520511622708,5,折扣,線下,北京
2023-11-14 23:32:55.355071016,P002,738,154.29506668491504,3,滿減,移動端,杭州
2023-11-15 01:17:46.533306664,P004,7,69.24709509610685,6,VIP,線上,上海
2023-11-15 03:02:37.711542312,P001,639,79.51532923753024,6,無,線下,深圳
2023-11-15 04:47:28.889777956,P002,936,70.27647204866628,7,無,移動端,杭州
2023-11-15 06:32:20.068013604,P004,92,99.93961461711329,3,VIP,移動端,深圳
2023-11-15 08:17:11.246249252,P001,935,104.39008874510925,2,無,移動端,廣州
2023-11-15 10:02:02.424484900,P003,190,86.58109972188032,8,VIP,線上,廣州
2023-11-15 11:46:53.602720548,P003,871,96.18517256246598,2,折扣,移動端,上海
2023-11-15 13:31:44.780956192,P005,476,117.72739361732994,8,VIP,線上,杭州
2023-11-15 15:16:35.959191840,P002,511,55.67259579104606,4,VIP,線下,廣州
2023-11-15 17:01:27.137427488,P003,462,85.07569930247212,7,滿減,線下,上海
2023-11-15 18:46:18.315663136,P002,53,108.45323086776885,4,VIP,線下,上海
2023-11-15 20:31:09.493898780,P003,754,70.64522632282836,7,折扣,移動端,上海
2023-11-15 22:16:00.672134428,P005,486,80.04484809104615,3,無,線下,杭州
2023-11-16 00:00:51.850370076,P004,644,125.46343569125986,5,滿減,線上,杭州
2023-11-16 01:45:43.028605724,P005,490,60.98624843121045,6,VIP,線上,上海
2023-11-16 03:30:34.206841372,P001,978,92.46050480522237,8,滿減,線上,北京
2023-11-16 05:15:25.385077016,P003,364,86.57288051609618,7,折扣,線上,杭州
2023-11-16 07:00:16.563312664,P001,112,68.52360172179763,5,折扣,線上,杭州
2023-11-16 08:45:07.741548312,P001,409,119.57889140032937,9,無,線上,北京
2023-11-16 10:29:58.919783960,P002,7,68.62246049605262,6,折扣,線下,杭州
2023-11-16 12:14:50.098019604,P003,742,108.1723898689184,9,折扣,移動端,杭州
2023-11-16 13:59:41.276255252,P001,668,87.17070830634512,6,VIP,線上,廣州
2023-11-16 15:44:32.454490900,P004,197,93.42540273410708,9,折扣,線下,北京
2023-11-16 17:29:23.632726548,P001,835,94.92047905965633,5,折扣,線下,廣州
2023-11-16 19:14:14.810962196,P004,876,67.44919994511854,8,折扣,線上,北京
2023-11-16 20:59:05.989197840,P002,735,48.662836283602786,4,無,線下,北京
2023-11-16 22:43:57.167433488,P001,367,98.11700447993628,5,VIP,線上,北京
2023-11-17 00:28:48.345669136,P005,250,91.62648781030957,0,VIP,移動端,杭州
2023-11-17 02:13:39.523904784,P002,916,113.89565068937819,2,滿減,線上,上海
2023-11-17 03:58:30.702140432,P004,595,75.46945055234325,2,折扣,移動端,深圳
2023-11-17 05:43:21.880376076,P002,240,89.2393075299821,2,滿減,線下,上海
2023-11-17 07:28:13.058611724,P001,380,150.2118252745425,2,滿減,線下,杭州
2023-11-17 09:13:04.236847372,P003,907,50.55291876978445,2,折扣,線上,杭州
2023-11-17 10:57:55.415083020,P003,872,106.51388576319536,2,VIP,線下,深圳
2023-11-17 12:42:46.593318664,P004,835,68.50796283633218,11,折扣,線下,杭州
2023-11-17 14:27:37.771554312,P004,471,91.60553455648945,6,滿減,移動端,北京
2023-11-17 16:12:28.949789960,P003,775,92.07242918565086,3,無,線上,廣州
2023-11-17 17:57:20.128025608,P004,919,79.91414314571857,3,滿減,線上,廣州
2023-11-17 19:42:11.306261256,P002,701,102.85254473031539,5,VIP,移動端,北京
2023-11-17 21:27:02.484496900,P005,455,134.76608989874893,5,無,移動端,上海
2023-11-17 23:11:53.662732548,P005,366,111.75034153116654,2,滿減,移動端,廣州
2023-11-18 00:56:44.840968196,P002,290,82.06763992424192,5,折扣,線上,北京
2023-11-18 02:41:36.019203844,P005,874,67.80508877026695,7,VIP,移動端,上海
2023-11-18 04:26:27.197439488,P001,403,112.92063164561127,6,無,線上,廣州
2023-11-18 06:11:18.375675136,P002,58,138.51786671390923,3,VIP,移動端,北京
2023-11-18 07:56:09.553910784,P004,521,90.4826344051227,6,滿減,線下,廣州
2023-11-18 09:41:00.732146432,P002,304,81.54036946458301,1,VIP,線上,廣州
2023-11-18 11:25:51.910382080,P003,115,85.97277172547507,11,無,線上,廣州
2023-11-18 13:10:43.088617724,P004,210,70.2117153101116,4,折扣,線上,深圳
2023-11-18 14:55:34.266853372,P003,41,31.367511158190382,5,無,線下,上海
2023-11-18 16:40:25.445089020,P004,816,99.11329618175354,4,VIP,線下,廣州
2023-11-18 18:25:16.623324668,P005,173,63.08895647290773,1,折扣,線上,北京
2023-11-18 20:10:07.801560316,P002,234,47.794737624164,5,折扣,移動端,深圳
2023-11-18 21:54:58.979795960,P001,793,106.94677386898236,6,VIP,線上,杭州
2023-11-18 23:39:50.158031608,P004,884,72.9495553739516,7,無,線上,杭州
2023-11-19 01:24:41.336267256,P004,590,73.22661892232485,6,折扣,線下,上海
2023-11-19 03:09:32.514502904,P003,620,109.3288478237716,8,折扣,線下,北京
2023-11-19 04:54:23.692738548,P005,793,58.29264454444845,4,VIP,移動端,深圳
2023-11-19 06:39:14.870974196,P003,403,49.34803530804476,11,折扣,移動端,北京
2023-11-19 08:24:06.049209844,P003,39,106.73265473905846,7,無,線上,深圳
2023-11-19 10:08:57.227445492,P005,119,102.98974728020738,8,折扣,線上,深圳
2023-11-19 11:53:48.405681140,P001,335,60.64145705670093,6,滿減,移動端,杭州
2023-11-19 13:38:39.583916784,P003,336,88.15379473674355,7,折扣,線上,上海
2023-11-19 15:23:30.762152432,P003,539,114.52498849904231,2,滿減,線上,上海
2023-11-19 17:08:21.940388080,P004,616,48.52098790769199,6,無,移動端,北京
2023-11-19 18:53:13.118623728,P005,74,119.9625334476805,3,滿減,移動端,深圳
2023-11-19 20:38:04.296859372,P002,191,97.53211759684359,6,折扣,移動端,深圳
2023-11-19 22:22:55.475095020,P001,324,73.76428853487951,6,折扣,線下,廣州
2023-11-20 00:07:46.653330668,P001,147,118.17779315170519,3,VIP,移動端,上海
2023-11-20 01:52:37.831566316,P005,767,115.57025042230903,9,VIP,線下,深圳
2023-11-20 03:37:29.009801964,P004,284,82.06235851434411,3,折扣,移動端,北京
2023-11-20 05:22:20.188037608,P004,213,70.97109219350133,6,折扣,移動端,杭州
2023-11-20 07:07:11.366273256,P005,635,60.543442148340866,5,折扣,線下,杭州
2023-11-20 08:52:02.544508904,P004,718,79.24872981267617,2,折扣,線下,上海
2023-11-20 10:36:53.722744552,P001,929,114.24397299260448,6,無,線上,上海
2023-11-20 12:21:44.900980200,P001,752,73.51646277918718,6,折扣,線上,廣州
2023-11-20 14:06:36.079215844,P002,394,45.06247486844926,4,滿減,線上,上海
2023-11-20 15:51:27.257451492,P005,339,118.54606262797284,8,VIP,線下,深圳
2023-11-20 17:36:18.435687140,P003,798,104.75558054612235,2,滿減,移動端,深圳
2023-11-20 19:21:09.613922788,P003,22,90.50938758307916,6,滿減,線下,深圳
2023-11-20 21:06:00.792158432,P002,771,121.4289597105822,7,無,移動端,深圳
2023-11-20 22:50:51.970394080,P002,869,138.1159649120689,4,滿減,移動端,廣州
2023-11-21 00:35:43.148629728,P004,105,29.952210762802707,4,滿減,移動端,上海
2023-11-21 02:20:34.326865376,P002,466,110.85659124805179,7,滿減,線上,上海
2023-11-21 04:05:25.505101024,P002,459,57.90039275676719,5,VIP,線下,上海
2023-11-21 05:50:16.683336668,P003,432,112.47776266997353,1,無,線下,廣州
2023-11-21 07:35:07.861572316,P004,770,103.19818005936447,3,滿減,線上,廣州
2023-11-21 09:19:59.039807964,P002,716,115.89316316101375,5,滿減,移動端,深圳
2023-11-21 11:04:50.218043612,P002,822,87.51880963763362,3,無,線上,廣州
2023-11-21 12:49:41.396279256,P004,774,42.535197763616964,4,折扣,移動端,廣州
2023-11-21 14:34:32.574514904,P005,619,88.7407952185833,5,滿減,線上,北京
2023-11-21 16:19:23.752750552,P004,763,99.15407179064512,4,VIP,線下,深圳
2023-11-21 18:04:14.930986200,P003,936,112.84632739519253,1,VIP,線上,深圳
2023-11-21 19:49:06.109221848,P005,221,56.5633739905495,9,折扣,線下,北京
2023-11-21 21:33:57.287457492,P001,379,125.67651067182544,3,滿減,移動端,上海
2023-11-21 23:18:48.465693140,P004,222,83.80319275883697,10,無,線上,北京
2023-11-22 01:03:39.643928788,P003,258,87.24899763189053,2,折扣,線上,北京
2023-11-22 02:48:30.822164436,P005,713,78.52738606052326,2,VIP,線上,北京
2023-11-22 04:33:22.000400084,P004,367,94.0988391235223,4,VIP,線上,廣州
2023-11-22 06:18:13.178635728,P002,770,122.29694086425687,7,無,線下,北京
2023-11-22 08:03:04.356871376,P004,349,55.45971845422928,5,折扣,線下,杭州
2023-11-22 09:47:55.535107024,P001,225,83.0023525813292,2,無,線上,北京
2023-11-22 11:32:46.713342672,P004,714,83.69925174684174,6,折扣,線下,上海
2023-11-22 13:17:37.891578316,P005,738,128.03167322060705,6,折扣,線上,上海
2023-11-22 15:02:29.069813964,P005,236,62.73620575666344,4,折扣,線下,上海
2023-11-22 16:47:20.248049612,P004,183,151.00334714992297,4,滿減,線下,北京
2023-11-22 18:32:11.426285260,P005,712,135.09952433269135,3,VIP,線下,深圳
2023-11-22 20:17:02.604520908,P002,869,87.8104991092142,1,VIP,線上,上海
2023-11-22 22:01:53.782756552,P004,758,83.29156816050225,5,VIP,線上,北京
2023-11-22 23:46:44.960992200,P002,444,66.15869602670617,4,折扣,線下,上海
2023-11-23 01:31:36.139227848,P002,865,78.63594939334662,2,折扣,移動端,廣州
2023-11-23 03:16:27.317463496,P003,623,64.83201418601105,2,滿減,線下,廣州
2023-11-23 05:01:18.495699140,P004,6,88.28462211028655,8,VIP,線上,北京
2023-11-23 06:46:09.673934788,P005,236,123.67980616164428,6,VIP,移動端,上海
2023-11-23 08:31:00.852170436,P002,127,84.72287343808206,4,滿減,線上,上海
2023-11-23 10:15:52.030406084,P003,104,84.58370316024636,4,VIP,移動端,杭州
2023-11-23 12:00:43.208641732,P004,749,57.47148814331896,3,無,移動端,上海
2023-11-23 13:45:34.386877376,P004,915,109.35155220327609,3,無,線上,深圳
2023-11-23 15:30:25.565113024,P001,480,106.61204212378435,5,滿減,線下,廣州
2023-11-23 17:15:16.743348672,P001,155,91.43330309472985,4,VIP,線上,上海
2023-11-23 19:00:07.921584320,P002,257,94.57932374444641,7,滿減,線上,深圳
2023-11-23 20:44:59.099819968,P001,235,92.68105203068863,7,滿減,線下,北京
2023-11-23 22:29:50.278055612,P002,500,112.5475058425168,5,滿減,線下,廣州
2023-11-24 00:14:41.456291260,P005,289,89.35162646425599,5,VIP,移動端,北京
2023-11-24 01:59:32.634526908,P002,510,107.8742967888833,4,滿減,移動端,上海
2023-11-24 03:44:23.812762556,P001,552,94.83711339272733,3,VIP,線下,北京
2023-11-24 05:29:14.990998200,P005,800,128.08568217739403,4,無,線上,廣州
2023-11-24 07:14:06.169233848,P001,709,116.92485243437636,2,滿減,線下,北京
2023-11-24 08:58:57.347469496,P002,785,104.82154607875476,2,滿減,線下,北京
2023-11-24 10:43:48.525705144,P003,894,124.16449568967404,6,VIP,線下,北京
2023-11-24 12:28:39.703940792,P004,776,110.50671322641404,7,無,線上,深圳
2023-11-24 14:13:30.882176436,P001,569,119.36166049778441,2,VIP,線上,深圳
2023-11-24 15:58:22.060412084,P002,298,92.13885216773276,4,折扣,移動端,上海
2023-11-24 17:43:13.238647732,P005,610,48.556820724040286,7,VIP,線下,北京
2023-11-24 19:28:04.416883380,P001,137,132.62086908298323,2,無,線下,深圳
2023-11-24 21:12:55.595119024,P001,376,103.37940603356672,6,無,線上,廣州
2023-11-24 22:57:46.773354672,P004,87,98.70113072748055,5,滿減,線下,廣州
2023-11-25 00:42:37.951590320,P002,419,96.33033781851549,9,VIP,線上,北京
2023-11-25 02:27:29.129825968,P003,754,82.23787885596597,5,VIP,移動端,上海
2023-11-25 04:12:20.308061616,P005,199,84.54057720777891,3,折扣,移動端,深圳
2023-11-25 05:57:11.486297260,P002,463,85.20309834142269,5,無,移動端,深圳
2023-11-25 07:42:02.664532908,P005,437,118.67112582152333,2,VIP,線上,深圳
2023-11-25 09:26:53.842768556,P001,310,77.728237727579,15,折扣,線上,上海
2023-11-25 11:11:45.021004204,P004,596,81.39186353874526,8,VIP,線下,杭州
2023-11-25 12:56:36.199239852,P004,754,76.87685460701815,6,無,移動端,深圳
2023-11-25 14:41:27.377475496,P003,281,106.71939472871604,4,滿減,線上,北京
2023-11-25 16:26:18.555711144,P004,323,94.20990975281457,10,VIP,移動端,深圳
2023-11-25 18:11:09.733946792,P001,764,109.71061534193765,3,無,移動端,深圳
2023-11-25 19:56:00.912182440,P003,702,74.31870281237178,3,無,移動端,杭州
2023-11-25 21:40:52.090418084,P002,951,59.970470029710675,6,無,線下,北京
2023-11-25 23:25:43.268653732,P004,942,92.5118260501312,5,折扣,線上,北京
2023-11-26 01:10:34.446889380,P003,152,109.69283723753016,6,折扣,線上,北京
2023-11-26 02:55:25.625125028,P001,994,74.3411594402526,5,滿減,線上,深圳
2023-11-26 04:40:16.803360676,P005,302,125.76242888013822,6,VIP,線下,深圳
2023-11-26 06:25:07.981596320,P005,278,85.67822117472762,6,折扣,線下,廣州
2023-11-26 08:09:59.159831968,P001,651,79.8587419089834,8,折扣,線下,杭州
2023-11-26 09:54:50.338067616,P001,688,72.04902606908443,2,折扣,線下,北京
2023-11-26 11:39:41.516303264,P005,8,58.848344562937584,5,VIP,線上,北京
2023-11-26 13:24:32.694538908,P003,807,124.693212898115,4,滿減,線下,廣州
2023-11-26 15:09:23.872774556,P005,235,80.60984096405993,2,滿減,線上,深圳
2023-11-26 16:54:15.051010204,P001,675,80.50483310656,6,滿減,移動端,廣州
2023-11-26 18:39:06.229245852,P004,561,112.31834197245648,7,VIP,線上,廣州
2023-11-26 20:23:57.407481500,P002,302,47.63287244988615,6,VIP,移動端,深圳
2023-11-26 22:08:48.585717144,P004,38,61.91005473329583,9,滿減,線下,上海
2023-11-26 23:53:39.763952792,P004,136,99.54664391229795,4,無,移動端,杭州
2023-11-27 01:38:30.942188440,P001,822,96.59889965260916,5,VIP,線下,上海
2023-11-27 03:23:22.120424088,P005,421,100.90652957930078,3,VIP,線上,上海
2023-11-27 05:08:13.298659736,P003,219,92.45503766509368,0,滿減,線上,杭州
2023-11-27 06:53:04.476895380,P004,348,163.25924171604223,8,滿減,線下,上海
2023-11-27 08:37:55.655131028,P005,808,94.30268603085415,5,無,線上,深圳
2023-11-27 10:22:46.833366676,P003,546,94.23034619743194,7,無,移動端,上海
2023-11-27 12:07:38.011602324,P004,864,64.06026662372246,7,折扣,移動端,上海
